event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue,user_id,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce,date
evt_000132,2026-03-06 10:24:00,demo_publisher,site A,sess_001827,page_038,esportes,rodapé fixo,banner,computador,CL,6,4,3,0,0.03403,user_000924,direto,1,1,62.0,38.9,1,2026-03-06
evt_000133,2026-04-03 13:15:00,demo_publisher,site A,sess_000819,page_050,tecnologia,topo da página,banner,celular,BR,6,6,3,0,0.05572,user_001460,direto,0,1,19.2,67.8,0,2026-04-03
evt_000134,2026-04-17 16:40:00,demo_publisher,site B,sess_001302,page_046,entretenimento,rodapé fixo,mídia rica,celular,BR,4,3,2,0,0.01483,user_002382,orgânico,1,1,63.9,80.5,0,2026-04-17
evt_000135,2026-03-19 05:41:00,demo_publisher,site A,sess_000364,page_083,finanças,meio do artigo,banner,computador,BR,2,2,1,0,0.01228,user_000679,orgânico,1,1,25.4,79.4,0,2026-03-19
evt_000136,2026-04-06 04:05:00,demo_publisher,site A,sess_000286,page_100,finanças,topo da página,banner,celular,BR,3,2,2,0,0.01139,user_000072,redes sociais,1,1,68.5,100.0,0,2026-04-06
evt_000137,2026-03-02 20:22:00,demo_publisher,site B,sess_001463,page_094,tecnologia,rodapé fixo,mídia rica,computador,BR,1,1,1,0,0.00721,user_000867,orgânico,0,1,110.5,63.9,0,2026-03-02
evt_000138,2026-03-21 20:23:00,demo_publisher,site C,sess_000132,page_020,tecnologia,topo da página,nativo,celular,BR,3,2,1,0,0.01191,user_001772,referência,1,1,42.4,46.8,0,2026-03-21
evt_000139,2026-03-27 04:52:00,demo_publisher,site C,sess_000897,page_049,tecnologia,rodapé fixo,banner,celular,BR,4,3,3,0,0.01187,user_000410,orgânico,0,1,14.6,85.3,0,2026-03-27
evt_000140,2026-04-28 23:08:00,demo_publisher,site A,sess_000634,page_091,esportes,rodapé fixo,nativo,celular,BR,5,4,3,0,0.01414,user_001000,redes sociais,1,1,111.3,31.1,1,2026-04-28
evt_000141,2026-03-13 21:00:00,demo_publisher,site C,sess_000033,page_031,estilo de vida,intersticial,nativo,tablet,BR,2,1,0,0,0.00321,user_002755,referência,0,1,17.8,41.9,0,2026-03-13
evt_000142,2026-03-17 14:13:00,demo_publisher,site A,sess_001062,page_010,tecnologia,rodapé fixo,mídia rica,celular,BR,5,3,2,1,0.02077,user_000226,redes sociais,0,1,50.0,59.6,1,2026-03-17
evt_000143,2026-03-25 12:16:00,demo_publisher,site C,sess_001928,page_045,notícias,topo da página,banner,tablet,BR,2,2,2,0,0.01555,user_000151,direto,0,1,40.7,37.5,0,2026-03-25
evt_000144,2026-04-29 13:26:00,demo_publisher,site B,sess_000139,page_095,esportes,meio do artigo,vídeo,celular,BR,5,3,1,0,0.01958,user_001272,orgânico,0,1,64.4,68.8,0,2026-04-29
evt_000145,2026-04-21 04:54:00,demo_publisher,site A,sess_001631,page_093,notícias,lateral,banner,celular,BR,6,5,4,1,0.01113,user_000039,redes sociais,0,1,160.0,49.4,1,2026-04-21
evt_000146,2026-03-03 01:57:00,demo_publisher,site C,sess_001078,page_019,finanças,meio do artigo,vídeo,celular,BR,2,1,1,0,0.01196,user_000084,direto,0,1,48.4,87.2,0,2026-03-03
evt_000147,2026-03-15 00:52:00,demo_publisher,site A,sess_001447,page_095,tecnologia,meio do artigo,vídeo,celular,US,2,1,1,0,0.00589,user_000549,referência,1,1,95.3,67.8,0,2026-03-15
evt_000148,2026-04-19 07:12:00,demo_publisher,site B,sess_000194,page_028,notícias,topo da página,vídeo,celular,BR,6,5,5,0,0.01608,user_000307,direto,1,1,31.6,95.9,1,2026-04-19
evt_000149,2026-03-04 11:57:00,demo_publisher,site B,sess_001738,page_104,estilo de vida,lateral,vídeo,celular,BR,3,3,2,0,0.03071,user_002432,orgânico,0,1,66.6,22.7,0,2026-03-04
evt_000150,2026-04-21 08:09:00,demo_publisher,site A,sess_000023,page_079,notícias,meio do artigo,vídeo,computador,BR,2,2,1,0,0.01409,user_000368,orgânico,0,1,9.4,67.4,0,2026-04-21
evt_000151,2026-03-17 21:11:00,demo_publisher,site A,sess_001813,page_018,entretenimento,topo da página,banner,computador,BR,2,2,1,0,0.00605,user_001570,referência,0,1,77.2,60.6,1,2026-03-17
evt_000152,2026-04-25 01:25:00,demo_publisher,site A,sess_001315,page_049,tecnologia,intersticial,banner,computador,MX,3,3,2,0,0.01962,user_002116,redes sociais,1,1,51.5,60.4,0,2026-04-25
evt_000153,2026-03-18 14:46:00,demo_publisher,site A,sess_000675,page_114,finanças,rodapé fixo,banner,celular,AR,3,2,2,0,0.023,user_001877,orgânico,0,1,106.6,57.7,1,2026-03-18
evt_000154,2026-03-27 01:24:00,demo_publisher,site C,sess_000015,page_061,tecnologia,meio do artigo,nativo,computador,BR,6,4,1,0,0.02155,user_001961,redes sociais,0,1,34.2,64.5,0,2026-03-27
evt_000155,2026-04-09 17:09:00,demo_publisher,site A,sess_001222,page_096,notícias,topo da página,banner,celular,BR,3,2,1,0,0.00124,user_001073,orgânico,1,1,11.2,18.6,0,2026-04-09
evt_000156,2026-03-08 13:50:00,demo_publisher,site B,sess_000175,page_105,tecnologia,lateral,vídeo,computador,BR,3,3,3,0,0.02289,user_002666,orgânico,1,1,34.6,17.9,0,2026-03-08
evt_000157,2026-04-03 10:07:00,demo_publisher,site B,sess_001218,page_005,tecnologia,topo da página,vídeo,computador,BR,2,1,1,0,0.00618,user_000206,referência,1,1,5.3,41.4,1,2026-04-03
evt_000158,2026-03-31 07:13:00,demo_publisher,site B,sess_001546,page_130,notícias,lateral,mídia rica,celular,BR,5,4,1,1,0.02432,user_000322,redes sociais,1,1,37.0,17.8,1,2026-03-31
evt_000159,2026-04-17 00:48:00,demo_publisher,site A,sess_000535,page_047,entretenimento,rodapé fixo,banner,celular,BR,5,5,2,0,0.01735,user_002568,orgânico,0,1,85.1,65.7,0,2026-04-17
evt_000160,2026-04-29 18:23:00,demo_publisher,site B,sess_000478,page_111,notícias,topo da página,vídeo,computador,US,4,3,2,0,0.01872,user_000205,referência,1,1,61.8,38.0,0,2026-04-29
evt_000161,2026-04-09 20:36:00,demo_publisher,site C,sess_000444,page_065,estilo de vida,meio do artigo,vídeo,tablet,BR,5,4,2,0,0.01793,user_000576,newsletter,0,1,35.8,56.4,0,2026-04-09
evt_000162,2026-03-25 13:13:00,demo_publisher,site A,sess_000450,page_081,notícias,topo da página,mídia rica,computador,BR,2,2,1,0,0.03298,user_000520,referência,1,1,44.9,63.6,0,2026-03-25
evt_000163,2026-03-25 09:11:00,demo_publisher,site A,sess_000228,page_051,tecnologia,meio do artigo,vídeo,celular,BR,4,2,1,0,0.00693,user_000100,direto,1,1,69.6,54.5,0,2026-03-25
evt_000164,2026-03-26 01:51:00,demo_publisher,site C,sess_000500,page_119,notícias,lateral,banner,computador,BR,5,5,1,0,0.01416,user_000351,newsletter,0,1,35.2,70.9,0,2026-03-26
evt_000165,2026-04-18 20:11:00,demo_publisher,site C,sess_001318,page_017,notícias,topo da página,banner,computador,CL,6,5,3,0,0.02213,user_001718,orgânico,1,1,70.1,48.1,0,2026-04-18
evt_000166,2026-03-20 06:33:00,demo_publisher,site B,sess_000605,page_125,finanças,intersticial,mídia rica,computador,BR,2,2,2,0,0.0215,user_001983,referência,0,1,22.4,64.3,1,2026-03-20
evt_000167,2026-03-11 00:26:00,demo_publisher,site C,sess_001562,page_029,entretenimento,lateral,vídeo,computador,BR,1,1,0,0,0.00485,user_000250,orgânico,0,1,67.0,47.3,0,2026-03-11
evt_000168,2026-03-21 01:22:00,demo_publisher,site C,sess_001638,page_123,esportes,topo da página,vídeo,celular,BR,5,5,1,0,0.03181,user_002827,orgânico,0,1,48.7,76.2,1,2026-03-21
evt_000169,2026-03-02 08:42:00,demo_publisher,site A,sess_001522,page_004,estilo de vida,meio do artigo,vídeo,celular,BR,4,3,1,0,0.0227,user_000288,orgânico,1,1,23.2,30.7,1,2026-03-02
evt_000170,2026-03-07 08:50:00,demo_publisher,site A,sess_001079,page_002,finanças,meio do artigo,vídeo,computador,BR,1,1,1,0,0.03209,user_002061,orgânico,0,1,33.3,73.0,1,2026-03-07
evt_000171,2026-03-06 09:40:00,demo_publisher,site B,sess_000633,page_013,tecnologia,meio do artigo,vídeo,tablet,BR,5,4,1,0,0.02363,user_002401,direto,0,1,31.5,88.2,1,2026-03-06
evt_000172,2026-04-16 07:02:00,demo_publisher,site B,sess_001859,page_077,esportes,meio do artigo,mídia rica,celular,BR,3,2,2,0,0.00721,user_001562,referência,0,1,95.2,66.9,1,2026-04-16
evt_000173,2026-04-13 08:11:00,demo_publisher,site C,sess_000411,page_038,estilo de vida,topo da página,mídia rica,computador,BR,4,4,1,0,0.01856,user_001475,orgânico,0,1,89.3,45.5,0,2026-04-13
evt_000174,2026-04-11 19:20:00,demo_publisher,site B,sess_000929,page_084,entretenimento,topo da página,banner,computador,US,3,3,1,0,0.01477,user_000328,referência,0,1,29.5,64.2,0,2026-04-11
evt_000175,2026-03-28 17:06:00,demo_publisher,site A,sess_000907,page_114,esportes,topo da página,banner,computador,BR,6,5,4,0,0.06042,user_000725,direto,1,1,38.3,44.4,0,2026-03-28
evt_000176,2026-04-13 00:33:00,demo_publisher,site A,sess_001491,page_004,finanças,topo da página,banner,celular,BR,3,2,2,0,0.01136,user_002551,orgânico,0,1,85.7,87.2,0,2026-04-13
evt_000177,2026-03-10 16:13:00,demo_publisher,site C,sess_001094,page_074,entretenimento,lateral,banner,celular,AR,4,2,2,0,0.00555,user_001046,direto,0,1,43.2,66.6,1,2026-03-10
evt_000178,2026-04-24 00:53:00,demo_publisher,site B,sess_001599,page_103,esportes,intersticial,vídeo,computador,BR,4,3,3,0,0.01051,user_000104,orgânico,0,1,56.3,60.8,0,2026-04-24
evt_000179,2026-03-31 01:30:00,demo_publisher,site A,sess_001838,page_060,esportes,lateral,vídeo,computador,BR,6,5,5,1,0.04049,user_002187,orgânico,0,1,42.3,85.7,0,2026-03-31
evt_000180,2026-04-26 06:47:00,demo_publisher,site B,sess_000781,page_129,esportes,intersticial,banner,computador,BR,4,3,1,0,0.01067,user_002051,redes sociais,1,1,33.3,58.9,0,2026-04-26
evt_000181,2026-03-10 03:19:00,demo_publisher,site B,sess_001749,page_093,tecnologia,meio do artigo,banner,computador,BR,1,0,0,0,0.00044,user_000199,referência,0,1,109.0,28.3,0,2026-03-10
evt_000182,2026-03-30 20:09:00,demo_publisher,site A,sess_000340,page_005,entretenimento,meio do artigo,nativo,celular,BR,6,5,4,0,0.01548,user_000154,orgânico,1,1,7.6,58.7,1,2026-03-30
evt_000183,2026-04-11 18:42:00,demo_publisher,site C,sess_001832,page_076,estilo de vida,rodapé fixo,vídeo,tablet,US,1,1,0,0,0.00364,user_000350,orgânico,0,1,191.0,51.9,0,2026-04-11
evt_000184,2026-03-30 17:42:00,demo_publisher,site A,sess_000356,page_054,estilo de vida,topo da página,nativo,computador,BR,4,2,2,0,0.00779,user_000153,redes sociais,1,1,40.5,56.9,1,2026-03-30
evt_000185,2026-03-27 18:27:00,demo_publisher,site B,sess_001700,page_019,esportes,topo da página,banner,computador,US,3,3,2,0,0.0075,user_001849,direto,0,1,51.2,67.4,1,2026-03-27
evt_000186,2026-03-10 23:20:00,demo_publisher,site A,sess_000781,page_133,notícias,intersticial,banner,computador,BR,3,0,0,0,0.0,user_000398,referência,1,1,46.0,71.4,0,2026-03-10
evt_000187,2026-03-23 20:40:00,demo_publisher,site B,sess_001929,page_031,notícias,lateral,nativo,computador,BR,6,4,2,0,0.02171,user_001821,redes sociais,1,1,31.4,35.7,1,2026-03-23
evt_000188,2026-03-15 07:49:00,demo_publisher,site C,sess_000259,page_012,notícias,rodapé fixo,nativo,celular,BR,1,1,1,0,0.00319,user_000529,referência,0,1,50.3,57.8,0,2026-03-15
evt_000189,2026-03-19 02:10:00,demo_publisher,site B,sess_000931,page_031,notícias,topo da página,vídeo,tablet,CL,1,1,1,0,0.00568,user_002917,redes sociais,1,1,96.6,53.5,1,2026-03-19
evt_000190,2026-04-11 00:31:00,demo_publisher,site B,sess_001803,page_115,estilo de vida,rodapé fixo,mídia rica,celular,BR,6,3,2,0,0.02782,user_002178,orgânico,0,1,45.9,61.7,1,2026-04-11
evt_000191,2026-04-07 19:36:00,demo_publisher,site B,sess_000095,page_084,notícias,topo da página,banner,computador,AR,2,2,2,0,0.00337,user_001124,redes sociais,1,1,48.1,65.8,0,2026-04-07
evt_000192,2026-04-06 10:21:00,demo_publisher,site B,sess_000530,page_114,notícias,meio do artigo,banner,celular,US,3,3,2,0,0.00689,user_001286,orgânico,0,1,52.8,56.1,1,2026-04-06
evt_000193,2026-03-22 17:00:00,demo_publisher,site C,sess_000168,page_065,esportes,rodapé fixo,banner,celular,US,6,6,4,0,0.02787,user_000196,direto,0,1,116.2,33.1,0,2026-03-22
evt_000194,2026-04-27 13:57:00,demo_publisher,site B,sess_000643,page_017,esportes,meio do artigo,banner,computador,BR,5,5,4,0,0.03597,user_000165,orgânico,0,1,40.0,55.6,0,2026-04-27
evt_000195,2026-03-06 06:12:00,demo_publisher,site B,sess_000781,page_054,notícias,lateral,banner,tablet,BR,4,3,3,0,0.0117,user_001613,orgânico,0,1,128.8,80.8,0,2026-03-06
evt_000196,2026-03-21 13:19:00,demo_publisher,site A,sess_001238,page_028,notícias,rodapé fixo,banner,celular,BR,1,1,1,0,0.00765,user_000069,newsletter,0,1,44.0,35.2,0,2026-03-21
evt_000197,2026-03-08 01:55:00,demo_publisher,site A,sess_000516,page_078,esportes,rodapé fixo,banner,celular,BR,3,2,1,0,0.01413,user_001915,referência,0,1,67.5,84.7,1,2026-03-08
evt_000198,2026-03-21 08:04:00,demo_publisher,site A,sess_000318,page_038,finanças,topo da página,vídeo,celular,BR,4,3,0,0,0.02508,user_001147,redes sociais,1,1,111.8,31.7,0,2026-03-21
evt_000199,2026-04-27 17:07:00,demo_publisher,site B,sess_000340,page_135,tecnologia,topo da página,banner,computador,MX,1,1,1,0,0.00743,user_000419,direto,0,1,80.8,61.4,0,2026-04-27
evt_000200,2026-03-22 23:25:00,demo_publisher,site C,sess_001876,page_053,tecnologia,rodapé fixo,vídeo,celular,BR,4,3,2,0,0.02328,user_001607,newsletter,0,1,11.5,45.1,1,2026-03-22
evt_000201,2026-04-24 12:21:00,demo_publisher,site B,sess_001906,page_044,tecnologia,meio do artigo,banner,celular,BR,5,5,4,0,0.01998,user_001659,orgânico,1,1,96.6,57.0,0,2026-04-24
evt_000202,2026-03-30 16:53:00,demo_publisher,site A,sess_000443,page_137,estilo de vida,meio do artigo,banner,tablet,BR,3,2,0,0,0.00795,user_002239,redes sociais,0,1,55.1,72.0,1,2026-03-30
evt_000203,2026-04-11 23:34:00,demo_publisher,site B,sess_000391,page_073,entretenimento,topo da página,banner,computador,BR,6,6,2,0,0.01446,user_000594,orgânico,0,1,65.6,76.1,0,2026-04-11
evt_000204,2026-03-28 10:40:00,demo_publisher,site A,sess_000109,page_024,finanças,topo da página,banner,computador,US,6,5,3,1,0.02841,user_001642,referência,0,1,124.5,91.0,1,2026-03-28
evt_000205,2026-03-16 22:51:00,demo_publisher,site B,sess_001918,page_067,estilo de vida,intersticial,banner,celular,MX,5,2,2,0,0.01009,user_002534,orgânico,0,1,34.6,26.3,0,2026-03-16
evt_000206,2026-04-15 20:29:00,demo_publisher,site B,sess_001412,page_036,finanças,meio do artigo,vídeo,celular,BR,2,1,1,0,0.01046,user_000810,direto,1,1,119.5,47.8,0,2026-04-15
evt_000207,2026-04-28 03:36:00,demo_publisher,site B,sess_001521,page_100,esportes,rodapé fixo,mídia rica,celular,BR,1,1,1,0,0.00333,user_002505,orgânico,1,1,38.2,45.8,1,2026-04-28
evt_000208,2026-03-16 19:28:00,demo_publisher,site C,sess_000581,page_080,esportes,topo da página,banner,celular,BR,5,4,2,0,0.01395,user_002170,redes sociais,0,1,20.7,42.2,1,2026-03-16
evt_000209,2026-04-16 17:24:00,demo_publisher,site B,sess_001282,page_102,notícias,topo da página,banner,celular,CL,4,2,2,0,0.00349,user_001289,referência,1,1,51.4,65.8,0,2026-04-16
evt_000210,2026-03-16 16:02:00,demo_publisher,site B,sess_000120,page_131,tecnologia,meio do artigo,banner,celular,BR,5,3,3,0,0.01894,user_002649,orgânico,0,1,22.7,73.2,0,2026-03-16
evt_000211,2026-04-13 00:19:00,demo_publisher,site B,sess_001352,page_102,notícias,rodapé fixo,vídeo,computador,BR,3,2,2,0,0.0096,user_002900,newsletter,0,1,25.9,20.1,0,2026-04-13
evt_000212,2026-04-17 08:10:00,demo_publisher,site C,sess_001159,page_048,estilo de vida,meio do artigo,banner,celular,BR,1,1,0,0,0.00501,user_000711,orgânico,0,1,40.5,35.4,1,2026-04-17
evt_000213,2026-03-27 23:04:00,demo_publisher,site B,sess_000663,page_029,tecnologia,meio do artigo,banner,celular,BR,6,5,3,0,0.01768,user_002939,redes sociais,0,1,112.8,53.9,0,2026-03-27
evt_000214,2026-04-14 05:09:00,demo_publisher,site A,sess_001421,page_074,finanças,meio do artigo,mídia rica,celular,BR,6,3,2,0,0.01868,user_000008,direto,1,1,73.6,65.0,0,2026-04-14
evt_000215,2026-03-17 08:01:00,demo_publisher,site A,sess_001293,page_063,notícias,topo da página,vídeo,celular,BR,5,5,2,0,0.04967,user_000388,orgânico,0,1,21.4,88.8,0,2026-03-17
evt_000216,2026-03-05 18:07:00,demo_publisher,site A,sess_000878,page_044,finanças,meio do artigo,nativo,celular,BR,1,0,0,0,0.0,user_000130,redes sociais,0,1,162.3,40.5,0,2026-03-05
evt_000217,2026-03-06 18:48:00,demo_publisher,site A,sess_000374,page_113,esportes,meio do artigo,banner,computador,BR,5,4,1,0,0.02073,user_001103,redes sociais,1,1,123.4,46.3,1,2026-03-06
evt_000218,2026-03-27 19:42:00,demo_publisher,site C,sess_000048,page_127,entretenimento,topo da página,banner,computador,BR,6,4,2,0,0.0165,user_002811,redes sociais,1,1,12.8,83.2,0,2026-03-27
evt_000219,2026-04-24 03:44:00,demo_publisher,site A,sess_001875,page_054,estilo de vida,lateral,banner,computador,BR,3,3,1,0,0.0085,user_001801,direto,1,1,4.7,46.8,0,2026-04-24
evt_000220,2026-03-08 15:42:00,demo_publisher,site A,sess_000563,page_095,tecnologia,topo da página,nativo,celular,BR,4,4,2,0,0.02182,user_001850,redes sociais,1,1,78.9,71.6,1,2026-03-08
evt_000221,2026-03-28 08:19:00,demo_publisher,site B,sess_000604,page_137,finanças,lateral,vídeo,celular,BR,1,1,1,0,0.00886,user_000255,orgânico,1,1,133.9,55.7,1,2026-03-28
evt_000222,2026-04-12 05:48:00,demo_publisher,site A,sess_001362,page_002,tecnologia,rodapé fixo,banner,tablet,BR,4,2,2,0,0.00873,user_001548,orgânico,0,1,65.8,51.8,0,2026-04-12
evt_000223,2026-03-13 03:24:00,demo_publisher,site A,sess_000511,page_051,tecnologia,rodapé fixo,mídia rica,celular,BR,5,3,2,0,0.01883,user_001148,newsletter,1,1,59.9,68.4,0,2026-03-13
evt_000224,2026-04-13 07:07:00,demo_publisher,site B,sess_000752,page_103,notícias,lateral,nativo,celular,BR,2,1,1,0,0.00881,user_001438,redes sociais,1,1,27.0,51.6,0,2026-04-13
evt_000225,2026-03-19 08:34:00,demo_publisher,site A,sess_001422,page_070,esportes,meio do artigo,vídeo,celular,BR,4,0,0,0,0.0,user_000784,orgânico,0,1,80.1,42.2,0,2026-03-19
evt_000226,2026-04-18 12:28:00,demo_publisher,site A,sess_001191,page_111,notícias,meio do artigo,banner,celular,BR,2,2,1,0,0.00958,user_000605,orgânico,0,1,46.8,71.1,1,2026-04-18
evt_000227,2026-04-04 18:04:00,demo_publisher,site B,sess_001313,page_066,finanças,meio do artigo,banner,celular,MX,1,0,0,0,0.0,user_002856,direto,0,1,25.3,47.0,0,2026-04-04
evt_000228,2026-04-02 19:32:00,demo_publisher,site C,sess_000010,page_009,entretenimento,topo da página,banner,computador,BR,1,1,0,0,0.00848,user_001675,redes sociais,0,1,26.1,72.1,0,2026-04-02
evt_000229,2026-03-11 14:33:00,demo_publisher,site A,sess_000903,page_061,estilo de vida,lateral,vídeo,celular,BR,5,5,3,0,0.02296,user_001235,orgânico,1,1,101.4,50.0,0,2026-03-11
evt_000230,2026-03-28 19:00:00,demo_publisher,site B,sess_000951,page_057,finanças,topo da página,banner,tablet,BR,2,2,1,0,0.00556,user_000222,referência,0,1,15.6,46.7,0,2026-03-28
evt_000231,2026-04-21 09:31:00,demo_publisher,site A,sess_001265,page_118,entretenimento,meio do artigo,banner,celular,BR,1,0,0,0,0.0,user_002288,newsletter,0,1,24.4,73.9,1,2026-04-21
evt_000232,2026-03-02 04:06:00,demo_publisher,site A,sess_000303,page_021,notícias,meio do artigo,vídeo,computador,BR,6,4,3,0,0.02566,user_001418,referência,0,1,181.8,48.2,0,2026-03-02
evt_000233,2026-04-15 12:16:00,demo_publisher,site A,sess_000319,page_022,notícias,lateral,vídeo,celular,BR,5,5,2,0,0.02939,user_001160,redes sociais,0,1,17.3,53.1,1,2026-04-15
evt_000234,2026-03-30 13:34:00,demo_publisher,site C,sess_001525,page_020,entretenimento,meio do artigo,nativo,tablet,US,2,0,0,0,0.0,user_002001,orgânico,0,1,137.9,17.3,0,2026-03-30
evt_000235,2026-04-13 04:01:00,demo_publisher,site A,sess_001346,page_079,entretenimento,meio do artigo,nativo,computador,US,5,3,0,0,0.0133,user_000396,orgânico,1,1,16.2,33.5,0,2026-04-13
evt_000236,2026-04-09 19:08:00,demo_publisher,site A,sess_001622,page_139,estilo de vida,lateral,nativo,tablet,US,3,2,1,0,0.0049,user_001600,orgânico,1,1,41.1,80.1,1,2026-04-09
evt_000237,2026-03-26 22:12:00,demo_publisher,site B,sess_000541,page_086,esportes,rodapé fixo,nativo,tablet,BR,1,1,1,0,0.0061,user_002589,redes sociais,0,1,15.7,60.8,0,2026-03-26
evt_000238,2026-03-19 12:28:00,demo_publisher,site C,sess_001995,page_114,entretenimento,lateral,banner,celular,BR,2,2,2,0,0.00955,user_001392,orgânico,1,1,21.8,79.9,1,2026-03-19
evt_000239,2026-04-07 15:19:00,demo_publisher,site A,sess_000546,page_119,tecnologia,topo da página,banner,computador,BR,5,5,2,0,0.04803,user_000002,redes sociais,0,1,38.8,55.1,1,2026-04-07
evt_000240,2026-03-09 09:55:00,demo_publisher,site A,sess_001302,page_084,estilo de vida,rodapé fixo,banner,computador,BR,5,4,3,0,0.01774,user_000690,redes sociais,0,1,30.8,58.6,0,2026-03-09
evt_000241,2026-04-05 01:06:00,demo_publisher,site A,sess_000325,page_085,esportes,topo da página,banner,computador,AR,3,3,1,0,0.01501,user_000168,direto,0,1,70.6,90.3,0,2026-04-05
