event_id,timestamp,user_id,session_id,page_id,page_category,device,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce
evt_000228,2026-04-02 19:32:00,user_001675,sess_000010,page_009,entretenimento,computador,redes sociais,0,1,26.1,72.1,0
evt_000229,2026-03-11 14:33:00,user_001235,sess_000903,page_061,estilo de vida,celular,orgânico,1,1,101.4,50.0,0
evt_000230,2026-03-28 19:00:00,user_000222,sess_000951,page_057,finanças,tablet,referência,0,1,15.6,46.7,0
evt_000231,2026-04-21 09:31:00,user_002288,sess_001265,page_118,entretenimento,celular,newsletter,0,1,24.4,73.9,1
evt_000232,2026-03-02 04:06:00,user_001418,sess_000303,page_021,notícias,computador,referência,0,1,181.8,48.2,0
evt_000233,2026-04-15 12:16:00,user_001160,sess_000319,page_022,notícias,celular,redes sociais,0,1,17.3,53.1,1
evt_000234,2026-03-30 13:34:00,user_002001,sess_001525,page_020,entretenimento,tablet,orgânico,0,1,137.9,17.3,0
evt_000235,2026-04-13 04:01:00,user_000396,sess_001346,page_079,entretenimento,computador,orgânico,1,1,16.2,33.5,0
evt_000236,2026-04-09 19:08:00,user_001600,sess_001622,page_139,estilo de vida,tablet,orgânico,1,1,41.1,80.1,1
evt_000237,2026-03-26 22:12:00,user_002589,sess_000541,page_086,esportes,tablet,redes sociais,0,1,15.7,60.8,0
evt_000238,2026-03-19 12:28:00,user_001392,sess_001995,page_114,entretenimento,celular,orgânico,1,1,21.8,79.9,1
evt_000239,2026-04-07 15:19:00,user_000002,sess_000546,page_119,tecnologia,computador,redes sociais,0,1,38.8,55.1,1
evt_000240,2026-03-09 09:55:00,user_000690,sess_001302,page_084,estilo de vida,computador,redes sociais,0,1,30.8,58.6,0
evt_000241,2026-04-05 01:06:00,user_000168,sess_000325,page_085,esportes,computador,direto,0,1,70.6,90.3,0
evt_000242,2026-03-06 16:21:00,user_001501,sess_001837,page_034,finanças,computador,orgânico,1,1,35.1,73.6,1
evt_000243,2026-04-08 23:46:00,user_001093,sess_000665,page_134,tecnologia,celular,referência,0,1,17.2,90.0,1
evt_000244,2026-04-07 17:23:00,user_000398,sess_001605,page_110,tecnologia,tablet,redes sociais,1,1,57.5,47.9,1
evt_000245,2026-03-06 01:35:00,user_002061,sess_000663,page_122,estilo de vida,computador,redes sociais,0,1,12.1,52.1,0
evt_000246,2026-04-15 10:46:00,user_000530,sess_001581,page_137,finanças,celular,newsletter,0,1,40.0,49.7,1
evt_000247,2026-03-25 22:45:00,user_001025,sess_000908,page_049,estilo de vida,celular,orgânico,0,1,88.3,68.2,0
evt_000248,2026-04-17 05:06:00,user_002963,sess_000125,page_020,finanças,computador,referência,0,1,23.7,47.1,1
evt_000249,2026-03-03 11:55:00,user_000199,sess_000381,page_120,finanças,celular,referência,1,1,50.2,98.9,0
evt_000250,2026-03-11 18:25:00,user_000743,sess_001367,page_066,notícias,tablet,newsletter,0,1,64.8,24.6,0
evt_000251,2026-03-30 15:20:00,user_000954,sess_000386,page_134,notícias,celular,orgânico,1,1,28.2,57.1,0
evt_000252,2026-03-12 07:02:00,user_001526,sess_000551,page_097,tecnologia,computador,orgânico,1,1,72.8,45.5,1
evt_000253,2026-03-20 19:00:00,user_000735,sess_001083,page_036,notícias,celular,orgânico,0,1,67.9,62.4,1
evt_000254,2026-04-09 15:15:00,user_002910,sess_000506,page_050,notícias,computador,direto,0,1,11.0,42.0,1
evt_000255,2026-03-09 16:06:00,user_000017,sess_000258,page_085,entretenimento,tablet,orgânico,1,1,25.3,61.7,0
evt_000256,2026-04-10 15:53:00,user_002844,sess_001248,page_055,tecnologia,tablet,orgânico,0,1,16.0,65.3,0
evt_000257,2026-03-07 04:54:00,user_001604,sess_001378,page_040,notícias,computador,newsletter,0,1,80.5,68.2,0
evt_000258,2026-03-11 12:15:00,user_000115,sess_001466,page_030,esportes,celular,redes sociais,0,1,31.5,92.6,1
evt_000259,2026-04-05 06:12:00,user_000350,sess_001887,page_091,tecnologia,celular,orgânico,0,1,96.9,56.3,1
evt_000260,2026-04-17 14:36:00,user_000310,sess_000249,page_005,finanças,celular,direto,0,1,49.3,59.7,0
evt_000261,2026-03-11 05:39:00,user_000863,sess_000854,page_014,finanças,celular,orgânico,0,1,26.9,61.5,1
evt_000262,2026-03-18 23:59:00,user_000999,sess_000468,page_006,finanças,tablet,redes sociais,0,1,21.0,36.3,0
evt_000263,2026-04-25 12:10:00,user_001923,sess_001802,page_103,notícias,computador,orgânico,1,1,54.5,76.6,0
evt_000264,2026-04-29 09:08:00,user_000934,sess_001080,page_005,tecnologia,celular,redes sociais,1,1,59.4,37.8,1
evt_000265,2026-04-04 20:43:00,user_002175,sess_000197,page_059,notícias,computador,orgânico,1,1,30.6,78.5,0
evt_000266,2026-03-27 19:44:00,user_000882,sess_001384,page_017,finanças,computador,direto,1,1,99.8,47.7,0
evt_000267,2026-03-21 19:29:00,user_000791,sess_000086,page_082,notícias,celular,orgânico,0,1,175.7,24.1,0
evt_000268,2026-04-06 17:55:00,user_000826,sess_000549,page_005,notícias,celular,orgânico,0,1,20.6,9.2,1
evt_000269,2026-04-05 10:55:00,user_000988,sess_001443,page_004,notícias,celular,newsletter,0,1,44.1,75.0,0
evt_000270,2026-03-18 16:26:00,user_002513,sess_001012,page_058,tecnologia,computador,referência,0,1,23.7,83.2,0
evt_000271,2026-03-02 08:50:00,user_000741,sess_001522,page_097,notícias,celular,redes sociais,1,1,78.7,64.9,0
evt_000272,2026-03-10 02:09:00,user_000820,sess_001142,page_016,esportes,computador,newsletter,0,1,58.1,36.8,1
evt_000273,2026-04-27 12:19:00,user_002870,sess_001686,page_069,notícias,celular,orgânico,1,1,22.2,33.9,0
evt_000274,2026-03-26 02:08:00,user_001961,sess_001125,page_113,tecnologia,computador,redes sociais,0,1,40.3,48.3,0
evt_000275,2026-03-29 22:31:00,user_000572,sess_000114,page_087,finanças,celular,newsletter,1,1,63.4,83.7,0
evt_000276,2026-03-29 00:38:00,user_002604,sess_000143,page_105,entretenimento,celular,redes sociais,0,1,66.4,51.9,0
evt_000277,2026-04-16 23:08:00,user_000550,sess_001554,page_044,estilo de vida,computador,orgânico,0,1,65.0,28.0,0
evt_000278,2026-03-04 21:32:00,user_000487,sess_000078,page_131,finanças,celular,referência,1,1,29.3,47.7,0
evt_000279,2026-03-05 23:07:00,user_001335,sess_000753,page_021,estilo de vida,computador,orgânico,1,1,6.0,61.4,0
evt_000280,2026-03-17 13:13:00,user_002074,sess_000033,page_085,notícias,celular,orgânico,1,1,71.5,81.7,1
evt_000281,2026-03-30 04:47:00,user_000568,sess_000607,page_061,entretenimento,celular,direto,0,1,14.4,70.2,1
evt_000282,2026-04-10 06:25:00,user_002260,sess_001190,page_005,entretenimento,celular,orgânico,0,1,33.0,40.6,0
evt_000283,2026-03-30 10:37:00,user_000470,sess_000346,page_132,esportes,computador,orgânico,1,1,44.4,56.9,0
evt_000284,2026-03-27 11:16:00,user_002345,sess_000932,page_098,estilo de vida,computador,orgânico,0,1,83.8,77.9,0
evt_000285,2026-04-26 06:28:00,user_000288,sess_001992,page_032,notícias,computador,orgânico,0,1,63.9,56.5,0
evt_000286,2026-03-10 15:52:00,user_001393,sess_000141,page_008,estilo de vida,computador,redes sociais,1,1,79.6,25.4,0
evt_000287,2026-04-04 07:17:00,user_001920,sess_000128,page_094,tecnologia,celular,direto,0,1,87.5,43.9,1
evt_000288,2026-04-02 12:49:00,user_000797,sess_000543,page_076,entretenimento,computador,redes sociais,1,1,39.2,1.0,1
evt_000289,2026-03-29 09:49:00,user_001836,sess_001654,page_007,esportes,computador,direto,0,1,150.3,63.7,0
evt_000290,2026-04-18 10:56:00,user_002066,sess_000812,page_138,estilo de vida,computador,orgânico,0,1,17.1,83.9,0
evt_000291,2026-03-17 00:26:00,user_001950,sess_001279,page_100,tecnologia,celular,orgânico,0,1,80.9,87.2,0
evt_000292,2026-04-27 05:25:00,user_001191,sess_000068,page_065,esportes,celular,newsletter,1,1,48.5,56.4,1
evt_000293,2026-03-20 21:27:00,user_002320,sess_001470,page_034,estilo de vida,celular,redes sociais,1,1,47.1,39.9,1
evt_000294,2026-04-02 16:48:00,user_002195,sess_000135,page_038,estilo de vida,tablet,orgânico,1,1,51.6,53.3,1
evt_000295,2026-04-01 05:46:00,user_000979,sess_001423,page_063,tecnologia,computador,newsletter,1,1,43.9,60.6,0
evt_000296,2026-04-20 23:40:00,user_002200,sess_000296,page_008,entretenimento,celular,redes sociais,0,1,49.8,82.6,1
evt_000297,2026-03-27 08:01:00,user_002755,sess_001717,page_052,notícias,computador,redes sociais,1,1,42.2,65.0,0
evt_000298,2026-03-18 01:45:00,user_002450,sess_000592,page_031,notícias,celular,orgânico,1,1,20.4,24.2,1
evt_000299,2026-03-02 07:07:00,user_002199,sess_000368,page_016,notícias,computador,direto,0,1,57.1,73.8,0
evt_000300,2026-03-22 19:41:00,user_002299,sess_000674,page_018,notícias,tablet,orgânico,0,1,39.5,19.5,0
evt_000301,2026-04-19 13:51:00,user_002414,sess_000002,page_049,finanças,celular,redes sociais,0,1,91.3,69.6,0
evt_000302,2026-03-01 14:16:00,user_000868,sess_000331,page_054,entretenimento,celular,direto,0,1,110.4,91.3,0
evt_000303,2026-04-23 18:28:00,user_002163,sess_001197,page_049,finanças,celular,direto,0,1,76.9,33.2,0
evt_000304,2026-04-02 13:40:00,user_000599,sess_000602,page_096,estilo de vida,computador,orgânico,1,1,99.1,55.3,1
evt_000305,2026-03-09 09:57:00,user_001076,sess_000708,page_073,esportes,computador,orgânico,0,1,97.5,56.4,0
evt_000306,2026-03-19 03:08:00,user_002803,sess_001614,page_027,esportes,tablet,referência,0,1,49.7,57.9,0
evt_000307,2026-04-03 05:48:00,user_000849,sess_000248,page_136,tecnologia,celular,referência,1,1,53.3,74.2,0
evt_000308,2026-03-19 22:35:00,user_002531,sess_000792,page_102,estilo de vida,computador,orgânico,1,1,24.2,44.3,0
evt_000309,2026-03-07 12:20:00,user_001268,sess_000373,page_066,esportes,computador,orgânico,0,1,51.8,71.3,0
evt_000310,2026-04-09 23:01:00,user_000630,sess_000966,page_007,entretenimento,computador,direto,0,1,122.0,52.5,0
evt_000311,2026-04-10 08:01:00,user_000291,sess_000664,page_128,finanças,celular,referência,0,1,100.3,68.4,1
evt_000312,2026-03-08 03:10:00,user_001645,sess_000093,page_104,notícias,celular,referência,1,1,78.5,29.8,0
evt_000313,2026-03-17 20:58:00,user_001354,sess_000141,page_065,finanças,celular,direto,0,1,56.4,87.3,0
evt_000314,2026-03-15 15:10:00,user_001534,sess_001704,page_023,estilo de vida,computador,orgânico,0,1,69.1,61.1,1
evt_000315,2026-04-09 13:34:00,user_000130,sess_000114,page_015,esportes,tablet,direto,0,1,18.5,69.7,0
evt_000316,2026-04-13 19:37:00,user_000805,sess_001565,page_041,tecnologia,computador,referência,0,1,142.6,80.4,0
evt_000317,2026-04-13 14:52:00,user_000012,sess_001832,page_032,finanças,computador,orgânico,0,1,92.2,60.2,0
evt_000318,2026-04-26 07:48:00,user_000908,sess_000932,page_030,finanças,tablet,redes sociais,0,1,31.6,60.9,0
evt_000319,2026-04-16 02:51:00,user_002794,sess_000624,page_057,tecnologia,celular,orgânico,0,1,26.9,22.2,0
evt_000320,2026-03-20 05:46:00,user_000457,sess_001552,page_007,finanças,celular,orgânico,0,1,30.9,69.4,0
evt_000321,2026-03-07 11:08:00,user_002068,sess_001964,page_046,finanças,celular,referência,0,1,58.1,93.4,0
evt_000322,2026-04-06 21:05:00,user_000018,sess_000241,page_122,notícias,computador,orgânico,0,1,62.9,56.8,1
evt_000323,2026-04-24 23:03:00,user_001685,sess_001928,page_121,esportes,computador,direto,0,1,9.3,41.4,0
evt_000324,2026-04-28 12:13:00,user_002762,sess_001887,page_002,esportes,computador,orgânico,0,1,14.7,75.7,0
evt_000325,2026-03-14 19:30:00,user_001023,sess_000285,page_095,notícias,computador,orgânico,0,1,52.1,29.3,0
evt_000326,2026-03-15 04:29:00,user_000592,sess_000110,page_138,estilo de vida,celular,redes sociais,0,1,51.1,45.8,1
evt_000327,2026-03-03 05:52:00,user_001712,sess_001430,page_081,notícias,celular,orgânico,1,1,77.1,44.5,1
evt_000328,2026-03-09 11:25:00,user_000837,sess_000156,page_055,esportes,celular,direto,1,1,98.8,75.8,1
evt_000329,2026-04-03 06:59:00,user_002674,sess_001202,page_069,estilo de vida,celular,orgânico,0,1,22.5,62.5,0
evt_000330,2026-04-02 19:23:00,user_002547,sess_000130,page_030,esportes,computador,direto,0,1,51.2,46.2,0
evt_000331,2026-03-23 06:07:00,user_001957,sess_001381,page_056,estilo de vida,computador,newsletter,0,1,25.7,47.8,1
evt_000332,2026-03-19 14:20:00,user_001917,sess_000464,page_131,estilo de vida,computador,redes sociais,1,1,85.7,61.4,0
evt_000333,2026-04-19 18:53:00,user_001807,sess_000193,page_086,esportes,celular,orgânico,1,1,31.3,62.0,0
evt_000334,2026-03-28 14:26:00,user_002206,sess_000134,page_060,notícias,celular,referência,1,1,48.6,61.0,1
evt_000335,2026-04-18 11:52:00,user_001381,sess_000377,page_018,finanças,tablet,orgânico,1,1,21.3,52.6,0
evt_000336,2026-04-27 19:01:00,user_002909,sess_001081,page_126,notícias,celular,orgânico,1,1,50.3,79.5,1
evt_000337,2026-03-20 00:40:00,user_001037,sess_000154,page_023,finanças,celular,referência,0,1,38.9,97.9,0
evt_000338,2026-03-13 03:56:00,user_000027,sess_001604,page_101,tecnologia,celular,orgânico,0,1,131.9,86.3,0
evt_000339,2026-04-27 04:10:00,user_002095,sess_001208,page_043,estilo de vida,celular,redes sociais,0,1,16.7,82.4,1
evt_000340,2026-04-08 02:09:00,user_001987,sess_000595,page_039,finanças,tablet,orgânico,0,1,34.6,100.0,0
evt_000341,2026-03-18 10:55:00,user_002942,sess_001973,page_024,entretenimento,celular,direto,0,1,37.9,44.0,0
evt_000342,2026-04-07 07:28:00,user_001186,sess_001317,page_053,notícias,computador,direto,1,1,33.3,45.3,1
evt_000343,2026-03-31 21:40:00,user_001274,sess_001344,page_095,entretenimento,computador,redes sociais,1,1,30.7,30.2,1
evt_000344,2026-04-24 07:57:00,user_001686,sess_000348,page_058,tecnologia,celular,redes sociais,0,1,47.8,53.3,0
evt_000345,2026-03-16 08:35:00,user_001177,sess_001421,page_004,finanças,computador,orgânico,0,1,47.6,41.2,0
evt_000346,2026-04-29 11:35:00,user_002354,sess_001118,page_037,notícias,celular,orgânico,0,1,20.5,84.5,0
evt_000347,2026-04-26 03:54:00,user_001284,sess_001969,page_023,notícias,tablet,referência,1,1,83.8,62.5,0
evt_000348,2026-03-11 20:12:00,user_002351,sess_000956,page_056,entretenimento,computador,referência,0,1,76.0,51.5,0
evt_000349,2026-03-10 21:02:00,user_001277,sess_001356,page_126,esportes,computador,direto,1,1,99.2,36.3,0
evt_000350,2026-04-01 23:44:00,user_000676,sess_000682,page_134,entretenimento,computador,direto,0,1,44.6,32.5,0
evt_000351,2026-03-03 16:40:00,user_002971,sess_000081,page_139,finanças,celular,redes sociais,0,1,4.1,55.6,1
evt_000352,2026-03-18 22:16:00,user_001579,sess_000256,page_016,finanças,celular,redes sociais,1,1,81.7,98.5,1
evt_000353,2026-03-27 02:32:00,user_002120,sess_001734,page_068,estilo de vida,computador,direto,0,1,58.2,81.0,1
evt_000354,2026-04-28 03:53:00,user_001774,sess_001476,page_007,notícias,celular,orgânico,0,1,57.4,73.3,1
evt_000355,2026-04-29 13:01:00,user_001078,sess_000729,page_069,finanças,celular,redes sociais,1,1,127.6,22.6,0
evt_000356,2026-03-10 02:13:00,user_002916,sess_001395,page_081,entretenimento,computador,orgânico,1,1,63.1,56.1,0
evt_000357,2026-04-23 12:00:00,user_001115,sess_000009,page_108,esportes,computador,orgânico,0,1,23.7,53.1,0
evt_000358,2026-03-06 10:56:00,user_002979,sess_000075,page_047,entretenimento,computador,direto,0,1,52.9,44.1,0
evt_000359,2026-04-14 21:59:00,user_001292,sess_001014,page_006,entretenimento,celular,orgânico,0,1,52.3,59.2,1
evt_000360,2026-04-20 17:43:00,user_000068,sess_001250,page_064,notícias,computador,direto,1,1,161.3,40.0,1
evt_000361,2026-04-23 10:44:00,user_000111,sess_001874,page_060,finanças,computador,newsletter,1,1,73.6,55.3,0
evt_000362,2026-03-14 09:43:00,user_002920,sess_001519,page_087,notícias,celular,newsletter,0,1,45.1,40.7,0
evt_000363,2026-04-23 14:33:00,user_001583,sess_000515,page_014,estilo de vida,celular,referência,0,1,126.5,45.3,0
evt_000364,2026-03-07 23:00:00,user_001163,sess_001630,page_086,entretenimento,celular,referência,0,1,178.7,1.0,0
evt_000365,2026-04-01 03:09:00,user_002434,sess_000983,page_056,entretenimento,computador,orgânico,0,1,38.9,59.5,0
evt_000366,2026-03-29 04:08:00,user_001851,sess_001652,page_103,entretenimento,celular,direto,0,1,16.5,70.6,0
evt_000367,2026-03-19 22:56:00,user_001982,sess_000348,page_137,notícias,celular,direto,0,1,34.1,42.0,0
evt_000368,2026-03-02 07:50:00,user_002056,sess_000053,page_032,estilo de vida,celular,newsletter,0,1,23.0,80.4,0
evt_000369,2026-04-16 07:41:00,user_000596,sess_000116,page_105,esportes,celular,redes sociais,0,1,48.8,40.6,1
evt_000370,2026-03-21 03:14:00,user_000265,sess_001981,page_018,entretenimento,celular,redes sociais,0,1,55.8,33.6,0
evt_000371,2026-04-09 16:47:00,user_002184,sess_000162,page_137,notícias,computador,referência,0,1,29.6,79.0,0
evt_000372,2026-03-25 14:43:00,user_000066,sess_001878,page_067,notícias,celular,direto,0,1,85.1,47.5,0
evt_000373,2026-03-23 10:04:00,user_002158,sess_001454,page_104,notícias,celular,orgânico,1,1,114.6,62.7,0
evt_000374,2026-04-23 04:15:00,user_000390,sess_000292,page_109,notícias,computador,redes sociais,0,1,139.0,28.8,0
evt_000375,2026-03-06 16:01:00,user_000788,sess_001728,page_085,notícias,computador,redes sociais,1,1,110.0,54.8,1
evt_000376,2026-04-14 04:43:00,user_002123,sess_000289,page_054,notícias,celular,direto,0,1,71.8,51.6,0
evt_000377,2026-04-14 19:22:00,user_001869,sess_000287,page_105,tecnologia,tablet,newsletter,1,1,44.2,50.4,0
evt_000378,2026-03-23 19:11:00,user_002344,sess_001151,page_067,tecnologia,computador,redes sociais,0,1,45.5,50.8,0
evt_000379,2026-03-16 17:56:00,user_001833,sess_000577,page_092,esportes,celular,referência,1,1,29.7,61.7,0
evt_000380,2026-03-01 07:38:00,user_000144,sess_000582,page_086,tecnologia,computador,orgânico,0,1,11.7,60.3,1
evt_000381,2026-04-26 05:00:00,user_002519,sess_000390,page_065,finanças,celular,orgânico,0,1,167.2,76.3,0
evt_000382,2026-04-26 20:43:00,user_000648,sess_001215,page_017,tecnologia,celular,orgânico,1,1,129.4,18.3,0
evt_000383,2026-03-15 10:59:00,user_000409,sess_000054,page_041,esportes,celular,redes sociais,1,1,60.6,88.0,0
evt_000384,2026-03-02 21:57:00,user_002635,sess_000490,page_131,estilo de vida,tablet,referência,1,1,38.4,53.6,1
evt_000385,2026-03-08 08:46:00,user_000585,sess_001107,page_073,esportes,tablet,direto,0,1,24.0,47.6,0
evt_000386,2026-03-05 01:24:00,user_001608,sess_000973,page_089,notícias,tablet,redes sociais,0,1,73.2,64.9,0
evt_000387,2026-04-19 20:48:00,user_001458,sess_001400,page_036,estilo de vida,celular,redes sociais,0,1,98.8,54.4,1
evt_000388,2026-04-23 12:21:00,user_002308,sess_000433,page_099,tecnologia,celular,newsletter,1,1,94.2,60.3,0
evt_000389,2026-03-10 04:43:00,user_000133,sess_001296,page_068,tecnologia,computador,orgânico,0,1,206.0,50.5,1
evt_000390,2026-04-14 19:18:00,user_000320,sess_001520,page_031,esportes,computador,orgânico,0,1,10.3,69.4,0
evt_000391,2026-03-11 18:08:00,user_001247,sess_000776,page_021,finanças,celular,direto,1,1,42.4,33.8,0
evt_000392,2026-03-23 00:46:00,user_001420,sess_000514,page_055,tecnologia,computador,direto,0,1,4.8,62.8,0
evt_000393,2026-04-05 23:06:00,user_002364,sess_001110,page_079,notícias,tablet,orgânico,1,1,28.9,47.8,0
evt_000394,2026-04-13 04:41:00,user_001817,sess_001158,page_039,notícias,computador,orgânico,0,1,72.1,21.6,0
evt_000395,2026-04-22 11:22:00,user_000446,sess_000189,page_035,esportes,computador,redes sociais,0,1,50.6,80.1,1
evt_000396,2026-03-03 16:29:00,user_002936,sess_001130,page_038,esportes,computador,orgânico,0,1,41.3,50.5,0
evt_000397,2026-03-12 18:51:00,user_001380,sess_000309,page_041,esportes,computador,orgânico,0,1,133.4,78.3,1
evt_000398,2026-03-17 19:55:00,user_002893,sess_001138,page_103,notícias,computador,orgânico,0,1,15.6,72.5,0
evt_000399,2026-03-19 14:51:00,user_002969,sess_001863,page_070,estilo de vida,celular,orgânico,0,1,35.9,43.2,0
evt_000400,2026-04-29 21:09:00,user_000155,sess_001074,page_066,estilo de vida,computador,redes sociais,0,1,51.9,81.3,0
evt_000401,2026-04-16 15:27:00,user_001518,sess_001523,page_023,tecnologia,celular,direto,0,1,17.0,53.3,0
evt_000402,2026-03-20 05:24:00,user_001266,sess_000620,page_076,estilo de vida,computador,orgânico,0,1,63.0,44.6,1
