event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue
evt_000189,2026-03-19 02:10:00,demo_publisher,site B,sess_000931,page_031,notícias,topo da página,vídeo,tablet,CL,1,1,1,0,0.00568
evt_000190,2026-04-11 00:31:00,demo_publisher,site B,sess_001803,page_115,estilo de vida,rodapé fixo,mídia rica,celular,BR,6,3,2,0,0.02782
evt_000191,2026-04-07 19:36:00,demo_publisher,site B,sess_000095,page_084,notícias,topo da página,banner,computador,AR,2,2,2,0,0.00337
evt_000192,2026-04-06 10:21:00,demo_publisher,site B,sess_000530,page_114,notícias,meio do artigo,banner,celular,US,3,3,2,0,0.00689
evt_000193,2026-03-22 17:00:00,demo_publisher,site C,sess_000168,page_065,esportes,rodapé fixo,banner,celular,US,6,6,4,0,0.02787
evt_000194,2026-04-27 13:57:00,demo_publisher,site B,sess_000643,page_017,esportes,meio do artigo,banner,computador,BR,5,5,4,0,0.03597
evt_000195,2026-03-06 06:12:00,demo_publisher,site B,sess_000781,page_054,notícias,lateral,banner,tablet,BR,4,3,3,0,0.0117
evt_000196,2026-03-21 13:19:00,demo_publisher,site A,sess_001238,page_028,notícias,rodapé fixo,banner,celular,BR,1,1,1,0,0.00765
evt_000197,2026-03-08 01:55:00,demo_publisher,site A,sess_000516,page_078,esportes,rodapé fixo,banner,celular,BR,3,2,1,0,0.01413
evt_000198,2026-03-21 08:04:00,demo_publisher,site A,sess_000318,page_038,finanças,topo da página,vídeo,celular,BR,4,3,0,0,0.02508
evt_000199,2026-04-27 17:07:00,demo_publisher,site B,sess_000340,page_135,tecnologia,topo da página,banner,computador,MX,1,1,1,0,0.00743
evt_000200,2026-03-22 23:25:00,demo_publisher,site C,sess_001876,page_053,tecnologia,rodapé fixo,vídeo,celular,BR,4,3,2,0,0.02328
evt_000201,2026-04-24 12:21:00,demo_publisher,site B,sess_001906,page_044,tecnologia,meio do artigo,banner,celular,BR,5,5,4,0,0.01998
evt_000202,2026-03-30 16:53:00,demo_publisher,site A,sess_000443,page_137,estilo de vida,meio do artigo,banner,tablet,BR,3,2,0,0,0.00795
evt_000203,2026-04-11 23:34:00,demo_publisher,site B,sess_000391,page_073,entretenimento,topo da página,banner,computador,BR,6,6,2,0,0.01446
evt_000204,2026-03-28 10:40:00,demo_publisher,site A,sess_000109,page_024,finanças,topo da página,banner,computador,US,6,5,3,1,0.02841
evt_000205,2026-03-16 22:51:00,demo_publisher,site B,sess_001918,page_067,estilo de vida,intersticial,banner,celular,MX,5,2,2,0,0.01009
evt_000206,2026-04-15 20:29:00,demo_publisher,site B,sess_001412,page_036,finanças,meio do artigo,vídeo,celular,BR,2,1,1,0,0.01046
evt_000207,2026-04-28 03:36:00,demo_publisher,site B,sess_001521,page_100,esportes,rodapé fixo,mídia rica,celular,BR,1,1,1,0,0.00333
evt_000208,2026-03-16 19:28:00,demo_publisher,site C,sess_000581,page_080,esportes,topo da página,banner,celular,BR,5,4,2,0,0.01395
evt_000209,2026-04-16 17:24:00,demo_publisher,site B,sess_001282,page_102,notícias,topo da página,banner,celular,CL,4,2,2,0,0.00349
evt_000210,2026-03-16 16:02:00,demo_publisher,site B,sess_000120,page_131,tecnologia,meio do artigo,banner,celular,BR,5,3,3,0,0.01894
evt_000211,2026-04-13 00:19:00,demo_publisher,site B,sess_001352,page_102,notícias,rodapé fixo,vídeo,computador,BR,3,2,2,0,0.0096
evt_000212,2026-04-17 08:10:00,demo_publisher,site C,sess_001159,page_048,estilo de vida,meio do artigo,banner,celular,BR,1,1,0,0,0.00501
evt_000213,2026-03-27 23:04:00,demo_publisher,site B,sess_000663,page_029,tecnologia,meio do artigo,banner,celular,BR,6,5,3,0,0.01768
evt_000214,2026-04-14 05:09:00,demo_publisher,site A,sess_001421,page_074,finanças,meio do artigo,mídia rica,celular,BR,6,3,2,0,0.01868
evt_000215,2026-03-17 08:01:00,demo_publisher,site A,sess_001293,page_063,notícias,topo da página,vídeo,celular,BR,5,5,2,0,0.04967
evt_000216,2026-03-05 18:07:00,demo_publisher,site A,sess_000878,page_044,finanças,meio do artigo,nativo,celular,BR,1,0,0,0,0.0
evt_000217,2026-03-06 18:48:00,demo_publisher,site A,sess_000374,page_113,esportes,meio do artigo,banner,computador,BR,5,4,1,0,0.02073
evt_000218,2026-03-27 19:42:00,demo_publisher,site C,sess_000048,page_127,entretenimento,topo da página,banner,computador,BR,6,4,2,0,0.0165
evt_000219,2026-04-24 03:44:00,demo_publisher,site A,sess_001875,page_054,estilo de vida,lateral,banner,computador,BR,3,3,1,0,0.0085
evt_000220,2026-03-08 15:42:00,demo_publisher,site A,sess_000563,page_095,tecnologia,topo da página,nativo,celular,BR,4,4,2,0,0.02182
evt_000221,2026-03-28 08:19:00,demo_publisher,site B,sess_000604,page_137,finanças,lateral,vídeo,celular,BR,1,1,1,0,0.00886
evt_000222,2026-04-12 05:48:00,demo_publisher,site A,sess_001362,page_002,tecnologia,rodapé fixo,banner,tablet,BR,4,2,2,0,0.00873
evt_000223,2026-03-13 03:24:00,demo_publisher,site A,sess_000511,page_051,tecnologia,rodapé fixo,mídia rica,celular,BR,5,3,2,0,0.01883
evt_000224,2026-04-13 07:07:00,demo_publisher,site B,sess_000752,page_103,notícias,lateral,nativo,celular,BR,2,1,1,0,0.00881
evt_000225,2026-03-19 08:34:00,demo_publisher,site A,sess_001422,page_070,esportes,meio do artigo,vídeo,celular,BR,4,0,0,0,0.0
evt_000226,2026-04-18 12:28:00,demo_publisher,site A,sess_001191,page_111,notícias,meio do artigo,banner,celular,BR,2,2,1,0,0.00958
evt_000227,2026-04-04 18:04:00,demo_publisher,site B,sess_001313,page_066,finanças,meio do artigo,banner,celular,MX,1,0,0,0,0.0
evt_000228,2026-04-02 19:32:00,demo_publisher,site C,sess_000010,page_009,entretenimento,topo da página,banner,computador,BR,1,1,0,0,0.00848
evt_000229,2026-03-11 14:33:00,demo_publisher,site A,sess_000903,page_061,estilo de vida,lateral,vídeo,celular,BR,5,5,3,0,0.02296
evt_000230,2026-03-28 19:00:00,demo_publisher,site B,sess_000951,page_057,finanças,topo da página,banner,tablet,BR,2,2,1,0,0.00556
evt_000231,2026-04-21 09:31:00,demo_publisher,site A,sess_001265,page_118,entretenimento,meio do artigo,banner,celular,BR,1,0,0,0,0.0
evt_000232,2026-03-02 04:06:00,demo_publisher,site A,sess_000303,page_021,notícias,meio do artigo,vídeo,computador,BR,6,4,3,0,0.02566
evt_000233,2026-04-15 12:16:00,demo_publisher,site A,sess_000319,page_022,notícias,lateral,vídeo,celular,BR,5,5,2,0,0.02939
evt_000234,2026-03-30 13:34:00,demo_publisher,site C,sess_001525,page_020,entretenimento,meio do artigo,nativo,tablet,US,2,0,0,0,0.0
evt_000235,2026-04-13 04:01:00,demo_publisher,site A,sess_001346,page_079,entretenimento,meio do artigo,nativo,computador,US,5,3,0,0,0.0133
evt_000236,2026-04-09 19:08:00,demo_publisher,site A,sess_001622,page_139,estilo de vida,lateral,nativo,tablet,US,3,2,1,0,0.0049
evt_000237,2026-03-26 22:12:00,demo_publisher,site B,sess_000541,page_086,esportes,rodapé fixo,nativo,tablet,BR,1,1,1,0,0.0061
evt_000238,2026-03-19 12:28:00,demo_publisher,site C,sess_001995,page_114,entretenimento,lateral,banner,celular,BR,2,2,2,0,0.00955
evt_000239,2026-04-07 15:19:00,demo_publisher,site A,sess_000546,page_119,tecnologia,topo da página,banner,computador,BR,5,5,2,0,0.04803
evt_000240,2026-03-09 09:55:00,demo_publisher,site A,sess_001302,page_084,estilo de vida,rodapé fixo,banner,computador,BR,5,4,3,0,0.01774
evt_000241,2026-04-05 01:06:00,demo_publisher,site A,sess_000325,page_085,esportes,topo da página,banner,computador,AR,3,3,1,0,0.01501
evt_000242,2026-03-06 16:21:00,demo_publisher,site C,sess_001837,page_034,finanças,topo da página,nativo,computador,BR,6,5,3,0,0.07432
evt_000243,2026-04-08 23:46:00,demo_publisher,site C,sess_000665,page_134,tecnologia,topo da página,nativo,celular,BR,4,3,1,0,0.01953
evt_000244,2026-04-07 17:23:00,demo_publisher,site C,sess_001605,page_110,tecnologia,meio do artigo,banner,tablet,MX,1,1,1,0,0.00468
evt_000245,2026-03-06 01:35:00,demo_publisher,site A,sess_000663,page_122,estilo de vida,lateral,vídeo,computador,BR,6,4,2,0,0.0209
evt_000246,2026-04-15 10:46:00,demo_publisher,site A,sess_001581,page_137,finanças,meio do artigo,vídeo,celular,BR,1,1,1,0,0.01637
evt_000247,2026-03-25 22:45:00,demo_publisher,site A,sess_000908,page_049,estilo de vida,rodapé fixo,nativo,celular,BR,6,5,2,0,0.01272
evt_000248,2026-04-17 05:06:00,demo_publisher,site A,sess_000125,page_020,finanças,meio do artigo,mídia rica,computador,BR,1,1,1,0,0.00521
evt_000249,2026-03-03 11:55:00,demo_publisher,site A,sess_000381,page_120,finanças,topo da página,banner,celular,BR,3,3,2,0,0.01048
evt_000250,2026-03-11 18:25:00,demo_publisher,site A,sess_001367,page_066,notícias,meio do artigo,banner,tablet,BR,1,1,1,0,0.00177
evt_000251,2026-03-30 15:20:00,demo_publisher,site C,sess_000386,page_134,notícias,lateral,banner,celular,BR,5,5,2,0,0.01843
evt_000252,2026-03-12 07:02:00,demo_publisher,site B,sess_000551,page_097,tecnologia,meio do artigo,nativo,computador,BR,2,2,1,0,0.01332
evt_000253,2026-03-20 19:00:00,demo_publisher,site A,sess_001083,page_036,notícias,meio do artigo,banner,celular,BR,4,3,2,0,0.01346
evt_000254,2026-04-09 15:15:00,demo_publisher,site A,sess_000506,page_050,notícias,meio do artigo,vídeo,computador,AR,2,1,1,0,0.00744
evt_000255,2026-03-09 16:06:00,demo_publisher,site C,sess_000258,page_085,entretenimento,meio do artigo,banner,tablet,AR,5,5,3,0,0.01053
evt_000256,2026-04-10 15:53:00,demo_publisher,site C,sess_001248,page_055,tecnologia,meio do artigo,nativo,tablet,BR,3,3,1,0,0.0186
evt_000257,2026-03-07 04:54:00,demo_publisher,site A,sess_001378,page_040,notícias,rodapé fixo,nativo,computador,MX,2,1,1,0,0.00473
evt_000258,2026-03-11 12:15:00,demo_publisher,site C,sess_001466,page_030,esportes,topo da página,banner,celular,US,1,1,0,0,0.00289
evt_000259,2026-04-05 06:12:00,demo_publisher,site B,sess_001887,page_091,tecnologia,topo da página,vídeo,celular,CL,3,2,2,0,0.00758
evt_000260,2026-04-17 14:36:00,demo_publisher,site B,sess_000249,page_005,finanças,rodapé fixo,nativo,celular,BR,5,3,2,0,0.01392
evt_000261,2026-03-11 05:39:00,demo_publisher,site B,sess_000854,page_014,finanças,rodapé fixo,vídeo,celular,BR,1,1,1,0,0.01023
evt_000262,2026-03-18 23:59:00,demo_publisher,site B,sess_000468,page_006,finanças,lateral,nativo,tablet,BR,4,4,0,0,0.02144
evt_000263,2026-04-25 12:10:00,demo_publisher,site A,sess_001802,page_103,notícias,meio do artigo,nativo,computador,MX,6,6,4,0,0.04646
evt_000264,2026-04-29 09:08:00,demo_publisher,site B,sess_001080,page_005,tecnologia,intersticial,banner,celular,BR,6,1,0,0,0.00602
evt_000265,2026-04-04 20:43:00,demo_publisher,site A,sess_000197,page_059,notícias,meio do artigo,vídeo,computador,BR,6,3,1,0,0.02147
evt_000266,2026-03-27 19:44:00,demo_publisher,site A,sess_001384,page_017,finanças,meio do artigo,banner,computador,BR,6,4,2,1,0.03988
evt_000267,2026-03-21 19:29:00,demo_publisher,site A,sess_000086,page_082,notícias,lateral,banner,celular,CL,2,2,0,0,0.00789
evt_000268,2026-04-06 17:55:00,demo_publisher,site B,sess_000549,page_005,notícias,meio do artigo,banner,celular,MX,1,1,1,0,0.00332
evt_000269,2026-04-05 10:55:00,demo_publisher,site A,sess_001443,page_004,notícias,meio do artigo,nativo,celular,AR,4,3,1,0,0.01912
evt_000270,2026-03-18 16:26:00,demo_publisher,site A,sess_001012,page_058,tecnologia,intersticial,banner,computador,BR,5,5,1,0,0.04858
evt_000271,2026-03-02 08:50:00,demo_publisher,site A,sess_001522,page_097,notícias,topo da página,mídia rica,celular,BR,3,1,1,0,0.01037
evt_000272,2026-03-10 02:09:00,demo_publisher,site B,sess_001142,page_016,esportes,topo da página,banner,computador,BR,2,1,0,0,0.00849
evt_000273,2026-04-27 12:19:00,demo_publisher,site B,sess_001686,page_069,notícias,meio do artigo,banner,celular,MX,1,1,1,0,0.00151
evt_000274,2026-03-26 02:08:00,demo_publisher,site A,sess_001125,page_113,tecnologia,meio do artigo,banner,computador,BR,4,4,3,1,0.02383
evt_000275,2026-03-29 22:31:00,demo_publisher,site B,sess_000114,page_087,finanças,lateral,banner,celular,BR,1,1,1,0,0.00858
evt_000276,2026-03-29 00:38:00,demo_publisher,site A,sess_000143,page_105,entretenimento,intersticial,banner,celular,BR,5,4,4,0,0.00818
evt_000277,2026-04-16 23:08:00,demo_publisher,site C,sess_001554,page_044,estilo de vida,lateral,vídeo,computador,BR,5,4,2,0,0.04354
evt_000278,2026-03-04 21:32:00,demo_publisher,site A,sess_000078,page_131,finanças,intersticial,banner,celular,BR,5,3,1,0,0.01244
evt_000279,2026-03-05 23:07:00,demo_publisher,site B,sess_000753,page_021,estilo de vida,topo da página,banner,computador,BR,2,2,2,0,0.0049
evt_000280,2026-03-17 13:13:00,demo_publisher,site C,sess_000033,page_085,notícias,topo da página,banner,celular,BR,1,1,1,0,0.00119
evt_000281,2026-03-30 04:47:00,demo_publisher,site A,sess_000607,page_061,entretenimento,meio do artigo,banner,celular,BR,4,4,3,0,0.00636
evt_000282,2026-04-10 06:25:00,demo_publisher,site B,sess_001190,page_005,entretenimento,rodapé fixo,mídia rica,celular,US,5,4,2,0,0.02381
evt_000283,2026-03-30 10:37:00,demo_publisher,site A,sess_000346,page_132,esportes,topo da página,banner,computador,BR,6,5,3,0,0.04491
evt_000284,2026-03-27 11:16:00,demo_publisher,site C,sess_000932,page_098,estilo de vida,topo da página,vídeo,computador,AR,1,0,0,0,0.00192
evt_000285,2026-04-26 06:28:00,demo_publisher,site A,sess_001992,page_032,notícias,meio do artigo,nativo,computador,BR,1,1,0,0,0.00726
evt_000286,2026-03-10 15:52:00,demo_publisher,site A,sess_000141,page_008,estilo de vida,meio do artigo,banner,computador,BR,1,0,0,0,0.00341
evt_000287,2026-04-04 07:17:00,demo_publisher,site A,sess_000128,page_094,tecnologia,lateral,vídeo,celular,BR,4,4,3,1,0.03405
evt_000288,2026-04-02 12:49:00,demo_publisher,site C,sess_000543,page_076,entretenimento,rodapé fixo,banner,computador,BR,1,1,1,0,0.00647
evt_000289,2026-03-29 09:49:00,demo_publisher,site A,sess_001654,page_007,esportes,topo da página,vídeo,computador,BR,6,6,3,0,0.03232
evt_000290,2026-04-18 10:56:00,demo_publisher,site C,sess_000812,page_138,estilo de vida,meio do artigo,nativo,computador,BR,3,3,1,0,0.01462
evt_000291,2026-03-17 00:26:00,demo_publisher,site C,sess_001279,page_100,tecnologia,topo da página,banner,celular,BR,5,4,2,0,0.03409
evt_000292,2026-04-27 05:25:00,demo_publisher,site C,sess_000068,page_065,esportes,topo da página,mídia rica,celular,BR,2,1,0,0,0.0058
evt_000293,2026-03-20 21:27:00,demo_publisher,site A,sess_001470,page_034,estilo de vida,meio do artigo,banner,celular,BR,2,2,2,0,0.00304
evt_000294,2026-04-02 16:48:00,demo_publisher,site B,sess_000135,page_038,estilo de vida,meio do artigo,mídia rica,tablet,MX,1,1,1,0,0.00274
evt_000295,2026-04-01 05:46:00,demo_publisher,site A,sess_001423,page_063,tecnologia,meio do artigo,mídia rica,computador,BR,2,2,1,0,0.01972
evt_000296,2026-04-20 23:40:00,demo_publisher,site B,sess_000296,page_008,entretenimento,lateral,banner,celular,CL,5,3,0,0,0.01172
evt_000297,2026-03-27 08:01:00,demo_publisher,site A,sess_001717,page_052,notícias,rodapé fixo,banner,computador,BR,5,5,4,0,0.0206
evt_000298,2026-03-18 01:45:00,demo_publisher,site C,sess_000592,page_031,notícias,topo da página,vídeo,celular,AR,5,5,3,0,0.0797
evt_000299,2026-03-02 07:07:00,demo_publisher,site A,sess_000368,page_016,notícias,rodapé fixo,banner,computador,BR,1,1,0,0,0.00517
evt_000300,2026-03-22 19:41:00,demo_publisher,site C,sess_000674,page_018,notícias,lateral,vídeo,tablet,BR,2,2,2,0,0.01248
evt_000301,2026-04-19 13:51:00,demo_publisher,site A,sess_000002,page_049,finanças,topo da página,banner,celular,BR,4,4,3,0,0.03284
evt_000302,2026-03-01 14:16:00,demo_publisher,site B,sess_000331,page_054,entretenimento,meio do artigo,banner,celular,BR,6,5,4,0,0.01692
evt_000303,2026-04-23 18:28:00,demo_publisher,site B,sess_001197,page_049,finanças,topo da página,nativo,celular,BR,2,2,2,0,0.00796
evt_000304,2026-04-02 13:40:00,demo_publisher,site A,sess_000602,page_096,estilo de vida,topo da página,vídeo,computador,BR,2,1,1,0,0.00091
evt_000305,2026-03-09 09:57:00,demo_publisher,site B,sess_000708,page_073,esportes,meio do artigo,vídeo,computador,BR,6,4,3,0,0.06903
evt_000306,2026-03-19 03:08:00,demo_publisher,site A,sess_001614,page_027,esportes,topo da página,nativo,tablet,BR,3,2,2,0,0.00992
evt_000307,2026-04-03 05:48:00,demo_publisher,site A,sess_000248,page_136,tecnologia,rodapé fixo,banner,celular,BR,3,2,2,0,0.01663
evt_000308,2026-03-19 22:35:00,demo_publisher,site B,sess_000792,page_102,estilo de vida,rodapé fixo,banner,computador,BR,3,3,3,0,0.00853
evt_000309,2026-03-07 12:20:00,demo_publisher,site B,sess_000373,page_066,esportes,meio do artigo,banner,computador,BR,3,1,1,0,0.00309
evt_000310,2026-04-09 23:01:00,demo_publisher,site B,sess_000966,page_007,entretenimento,lateral,banner,computador,BR,3,3,1,0,0.00787
evt_000311,2026-04-10 08:01:00,demo_publisher,site C,sess_000664,page_128,finanças,intersticial,banner,celular,BR,5,3,3,0,0.01957
evt_000312,2026-03-08 03:10:00,demo_publisher,site B,sess_000093,page_104,notícias,meio do artigo,nativo,celular,BR,5,4,1,0,0.00992
evt_000313,2026-03-17 20:58:00,demo_publisher,site A,sess_000141,page_065,finanças,meio do artigo,banner,celular,BR,1,1,1,0,0.00358
evt_000314,2026-03-15 15:10:00,demo_publisher,site C,sess_001704,page_023,estilo de vida,lateral,banner,computador,BR,1,0,0,0,0.0
evt_000315,2026-04-09 13:34:00,demo_publisher,site C,sess_000114,page_015,esportes,rodapé fixo,nativo,tablet,BR,4,2,2,0,0.01095
evt_000316,2026-04-13 19:37:00,demo_publisher,site B,sess_001565,page_041,tecnologia,rodapé fixo,banner,computador,MX,6,3,3,0,0.01442
evt_000317,2026-04-13 14:52:00,demo_publisher,site C,sess_001832,page_032,finanças,topo da página,mídia rica,computador,BR,6,4,3,0,0.01803
evt_000318,2026-04-26 07:48:00,demo_publisher,site C,sess_000932,page_030,finanças,lateral,banner,tablet,US,6,5,0,0,0.03038
evt_000319,2026-04-16 02:51:00,demo_publisher,site B,sess_000624,page_057,tecnologia,topo da página,banner,celular,BR,4,4,2,0,0.02495
evt_000320,2026-03-20 05:46:00,demo_publisher,site C,sess_001552,page_007,finanças,topo da página,mídia rica,celular,US,2,2,2,0,0.01189
evt_000321,2026-03-07 11:08:00,demo_publisher,site A,sess_001964,page_046,finanças,meio do artigo,nativo,celular,BR,1,1,0,0,0.00985
evt_000322,2026-04-06 21:05:00,demo_publisher,site A,sess_000241,page_122,notícias,lateral,vídeo,computador,BR,5,4,2,0,0.02484
evt_000323,2026-04-24 23:03:00,demo_publisher,site A,sess_001928,page_121,esportes,topo da página,banner,computador,BR,6,6,3,0,0.01865
evt_000324,2026-04-28 12:13:00,demo_publisher,site A,sess_001887,page_002,esportes,meio do artigo,banner,computador,BR,3,1,1,0,0.01026
evt_000325,2026-03-14 19:30:00,demo_publisher,site B,sess_000285,page_095,notícias,lateral,nativo,computador,BR,1,1,1,0,0.00492
evt_000326,2026-03-15 04:29:00,demo_publisher,site A,sess_000110,page_138,estilo de vida,topo da página,banner,celular,BR,5,5,3,0,0.01566
evt_000327,2026-03-03 05:52:00,demo_publisher,site A,sess_001430,page_081,notícias,rodapé fixo,nativo,celular,CL,3,2,2,0,0.00901
evt_000328,2026-03-09 11:25:00,demo_publisher,site A,sess_000156,page_055,esportes,meio do artigo,banner,celular,CL,4,2,0,0,0.01077
evt_000329,2026-04-03 06:59:00,demo_publisher,site A,sess_001202,page_069,estilo de vida,lateral,banner,celular,BR,2,1,1,0,0.0035
evt_000330,2026-04-02 19:23:00,demo_publisher,site C,sess_000130,page_030,esportes,topo da página,banner,computador,BR,3,3,3,0,0.00581
evt_000331,2026-03-23 06:07:00,demo_publisher,site C,sess_001381,page_056,estilo de vida,intersticial,vídeo,computador,BR,5,3,2,0,0.02806
evt_000332,2026-03-19 14:20:00,demo_publisher,site A,sess_000464,page_131,estilo de vida,rodapé fixo,banner,computador,BR,6,5,4,0,0.02522
